id,parent_id,order,unit_type,source_local_ids,source_path,line_start,line_end,source_sha256,translation_state,rights_component_ids
8fd6ebca-4ca4-55c1-89f8-d040729c3b3e,7c6f18a3-f953-577e-a859-eda10519975c,1,chapter_intro,[],ch_intro_to_data/TeX/ch_intro_to_data.tex,17,35,70b60753156622c657f83656e7b5fb69964e1bed674081eb67d37126e791fd67,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
91fc3301-cb1f-55c9-be90-4bcb58dca050,b44842e4-51b4-52b7-8653-480ff0007c50,1,exercise,"[""mammal_life_spans"",""eoce_2_1"",""R011-B005""]",ch_summarizing_data/TeX/examining_numerical_data.tex,5,23,c7d06cce7704eb12347c8e16be9a65f3e4bfb4121b57c06d3099fd404a3196c3,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
93046933-8e02-5f54-bd55-1ba308a95745,01e2b504-cd69-5b62-a16d-5c19310ba737,1,solution,"[""R011-B011"",""3.23""]",extraTeX/eoceSolutions/eoceSolutions.tex,525,531,63747264e0d69425615a537a2aa102fe1f97d7f45e3b9051e7617f44b95eea27,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b8ee2bc6-8b07-51f4-8124-2fd462cd606b""]"
93119707-aaa6-5816-a5ea-c6e32e610a32,0f31ef05-8651-5e86-9185-b5d10b8fda5d,1,companion_gap,"[""O001"",""eoce_1_14"",""R011-B003""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
9317c395-4af4-5e47-84f0-bc77d1088be9,4509dff9-7dd1-5735-8e6f-415a5448cfe1,1,solution,"[""R011-B013""]",ch_probability/TeX/ch_probability.tex,2308,2310,f320b5ae789cb1a6704450baaf376d4f2d0ab5dc3ecfcb4456eb815f3a37b426,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b410ecf6-7942-5337-9e18-e09c9e84783d""]"
934f478e-1372-5c73-9c65-90094a7a5d9a,193a93a2-5f42-56b5-a579-7a4c8b028e6d,15,exercise,"[""R011-B010"",""global_warming""]",ch_probability/TeX/conditional_probability.tex,28,68,fe7f26a7e90a858ff29c7d37140ae689675a7dc50c28ede05644521cceb3cd06,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
938ff02b-f218-5723-8aaa-2fc3711a7157,65551ca9-43d7-5ff5-957c-31dfc67eb47a,1,companion_gap,"[""O001"",""eoce_2_16"",""R011-B005""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
94c828eb-0092-5c7a-b594-f8a6f1008031,ef7f55d2-6426-5c6b-a525-29e747da8d0b,34,exercise,"[""exercise_mental_health"",""eoce_1_34"",""R011-B004""]",ch_intro_to_data/TeX/experiments.tex,82,99,317d2d4f199a56f5cb8f8fde14c66b050c888a0667a1c93b69c287c5c18134db,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
9608a696-6681-5299-bb35-eb0263f75a97,bac586bc-5065-5e98-a3ae-8376ff0851ac,3014,exercise,"[""R011-B015"",""4.14"",""defective_rate""]",ch_distributions/TeX/geometric_distribution.tex,46,67,0b732049d86f9efe9287d0459d70df0f3b0fb1ce4e8ae93a741fdff0eeff8dbc,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
961275f4-5a1e-59a5-8a35-44ba47c24314,d7955a56-864b-500a-a33b-7c476b342c7e,1,exercise,"[""sec2.3-guided-01"",""R011-B007""]",ch_summarizing_data/TeX/ch_summarizing_data.tex,2175,2184,23f748e08787e0382c8b010375ff65a124025452a0c3cac3bdb8910456cd682a,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
9723bec2-d07b-5e14-996f-2416bcef0f22,e2b24411-28f5-5067-bc3d-383eda5fecf5,1,solution,"[""% 3"",""eoce_sol_2_3"",""R011-B005""]",extraTeX/eoceSolutions/eoceSolutions.tex,248,253,d8adfffd0ecff5baf7d3bd91c31d57886174f48b37da96db1bdfeb5ea4236790,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
97422792-2010-5ea8-9616-b1f55c20cdf6,4855a03b-af6e-56cc-ad3b-7d0f5e26745e,29,exercise,"[""dist_shape_TV_watchers"",""eoce_2_29"",""R011-B008""]",ch_summarizing_data/TeX/review_exercises.tex,40,49,05fb6bedc4a08201e7469359d2ee2859b621972ebc9be29b01a916a92e24bd55,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
97b5aaa8-b5cf-54b2-b80b-b10fb60038ba,0c15d1e6-cc3a-5b85-9c5e-028f9f39d588,1,companion_gap,"[""O001"",""eoce_1_6""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
981a77ce-25ad-5caf-ab40-e597c250cae9,d031fd92-364c-5922-9977-7d4f68b6f109,1,guided_exercise,"[""nexercise-2.2-01"",""R011-B006""]",ch_summarizing_data/TeX/ch_summarizing_data.tex,1576,1582,24cb797e89a53f7d67be48dcfbf068805600df6bbc8480219cde16ee0e88c209,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
98298447-2c5d-5aa9-9e52-552c61c4e232,06b28e64-c231-50b0-b1f6-648ba4ba5102,2080,guided_exercise,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,520,528,775fb3bb6266c62856bbd19d434a19871cdf25ccd073b0e120c70e1e2db7e671,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
98f96526-d335-579f-8990-474cae0b598a,b44842e4-51b4-52b7-8653-480ff0007c50,9,exercise,"[""means_sds"",""eoce_2_9"",""R011-B005""]",ch_summarizing_data/TeX/examining_numerical_data.tex,114,129,cb01211f6325db03cfab8aecacc09cc27c3055a737626e2961790cbf991c4970,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
993641eb-cf5b-50e6-9840-92d99ada6efe,193a93a2-5f42-56b5-a579-7a4c8b028e6d,2,subsection,"[""R011-B010"",""marginalAndJointProbabilities""]",ch_probability/TeX/ch_probability.tex,815,946,507de98715c00a6ff23a9c87e4c9cefbb91db9157a85e6a43ee8bd95fc032fa5,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
9a3d56e4-d151-5951-93da-3c72820e3f01,06b28e64-c231-50b0-b1f6-648ba4ba5102,200,subsection,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,137,310,22e98c3fbfe4629a70c1be5d3c8595298ac2b14d60f002114ecbb40952d26e9f,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
9bb49659-c8ce-5cfd-a765-f5d9e014340a,06b28e64-c231-50b0-b1f6-648ba4ba5102,1040,worked_example,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,562,590,39f689517f8607eb5348f9b7d5645cd0e5b66ac23381f6269d0467cfa75a59a0,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
9bce34fa-59e4-5d7c-b126-0ba4f7961036,0bdb3ffe-12b6-5636-830d-79197bfc7f65,1,solution,"[""R011-B011"",""guided-inline-answer-3""]",ch_probability/TeX/ch_probability.tex,1694,1694,d951db8790adcd25946d2f8ed4b1360b78e4ff86567e7ef54165312e65f73946,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b8ee2bc6-8b07-51f4-8124-2fd462cd606b""]"
9c3f7c19-0f6c-5060-9c70-d8585ba33850,ef7f55d2-6426-5c6b-a525-29e747da8d0b,32,exercise,"[""music_learning"",""eoce_1_32"",""R011-B004""]",ch_intro_to_data/TeX/experiments.tex,67,73,50699e262e202d360f16d6be85cb52942b4897cafa277638a15660cb984424cc,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
9c909fc2-49b5-5c03-a79f-ac7984a56db5,193a93a2-5f42-56b5-a579-7a4c8b028e6d,21,exercise,"[""R011-B010"",""tree_lupus""]",ch_probability/TeX/conditional_probability.tex,204,215,67fffd26b80df7ce6a210400efb6db2b78fa5134cbed54bfdc5a09714476bd0e,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
9cdd5f10-ce1d-5869-965a-71b7aee9c5de,1abc8a2f-fff1-5a7e-9e46-948375210665,1,solution,"[""R011-B009"",""3.3""]",extraTeX/eoceSolutions/eoceSolutions.tex,425,434,3a3d724b376ec9f522a7262672b1391cb571670b6c99c9756671a558f2634b46,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
9ce6e3d6-a448-524e-9e0c-005767bdaded,697eee11-37f2-5f2e-8492-16a070ccd069,15,guided_exercise,"[""R011-B009"",""ch03-sec3.1-15""]",ch_probability/TeX/ch_probability.tex,532,546,a761c32b7a9699cbfb72692a4cc370063eed8c028cf8afee265db7b613a51f87,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
9cf167d5-4320-5a32-b56f-605c6e7ff489,7c6f18a3-f953-577e-a859-eda10519975c,3,section,"[""dataBasics"",""R011-B002""]",ch_intro_to_data/TeX/ch_intro_to_data.tex,145,798,43f96db3f3f26604bbc7f5f2270d34b44716f10ab82ff3624ccef10e3c18cc66,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
9dc09770-ae18-5fa5-95d7-a5f0ef2d2e3d,a36d034f-f5c1-5f04-89ac-c4f4a6cd046d,12,guided_exercise,"[""nexercise-2.1-12"",""R011-B005""]",ch_summarizing_data/TeX/ch_summarizing_data.tex,1073,1080,ef0272e35a5aae0d2e56e53ce008e0842df92098c2e7a6c68008a5c66d2ac9e4,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
9f2dd8ec-2b4e-5c1a-a536-89d40c9b5b03,a485ca16-e7af-5fc9-a661-2481b3a87b29,1060,worked_example,"[""R011-B012""]",ch_probability/TeX/ch_probability.tex,1938,1948,300f18ba187f0f771ec05272e7f0128b4849eaf5e0b4727fae04073b615167d7,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
9ffbb29e-06de-5487-9e89-c5638618252f,9cf167d5-4320-5a32-b56f-605c6e7ff489,7,exercise,"[""migraine_and_acupuncture_exp_resp"",""eoce_1_7""]",ch_intro_to_data/TeX/data_basics.tex,101,118,691aa86fd0b5a6f793330850b627a3f618a58f25c7db7db77f757f2386e5575d,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
a067a93b-4d57-52cd-aed6-d6a6dfc3d061,06b28e64-c231-50b0-b1f6-648ba4ba5102,2100,guided_exercise,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,613,619,de8e3e690d688eedcb14258e0351d7cba05103625eecd312beae85c9c211d6be,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
a0df2baf-c5c0-589c-89fa-7fd1639f0ba8,4fa0fd7b-9cac-53c7-a0f1-1fdbeaa2b52d,1,companion_gap,"[""R011-B012""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
a10d1176-5b95-56e2-8941-573322a79e39,c9faaa37-1ac5-54ae-b62f-1556d2b63374,2,table,"[""stentStudyResults""]",ch_intro_to_data/TeX/ch_intro_to_data.tex,84,99,105024147d974675ea6023773247b9fc166735c4868218385064f3fe9448eaa5,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
a1268a25-f69a-531a-976d-441e5c4c5663,4a0f5bef-95db-5c6c-ae94-097778cff15d,5,subsection,"[""sec2.2-subsection-5"",""R011-B006""]",ch_summarizing_data/TeX/ch_summarizing_data.tex,1970,2002,5c4e751db01919eda2978fef8e2fe9f785970bf457f8f5fb842026c58384123b,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
a132efe2-d782-5317-859e-6b0fd4cab424,1c22723c-f2d0-5445-bccd-2c220201d232,25,solution,"[""eoce_solution_2_25"",""R011-B007""]",extraTeX/eoceSolutions/eoceSolutions.tex,344,371,7106152e66b4e2ae517a8bcc4655ba6045b5c8a7b9791c637c51afa6917459e2,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
a1826e03-0981-5650-8830-88dc2ad8b719,193a93a2-5f42-56b5-a579-7a4c8b028e6d,5,subsection,"[""R011-B010"",""general-multiplication-rule""]",ch_probability/TeX/ch_probability.tex,1196,1277,e4001e51accf43d0c391374bdf62a71151b3f9edaa2d458892711a56ebf7339e,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
a1c4b57f-f95e-5031-84d1-80e1c90b1c28,0ae4d0a7-e336-5050-9c0f-81ec643541a2,1,companion_gap,"[""R011-B013""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
a27e1433-9658-5f30-a1b5-b8b28da30519,f2d394a2-2958-5de5-9cd6-2a4cd0a365d7,1,solution,"[""% 15"",""eoce_sol_2_15"",""R011-B005""]",extraTeX/eoceSolutions/eoceSolutions.tex,296,300,1b357b82f63392bcb7f0b4630af9e51394f55afe570b5dc22916a8f3d3bb44ce,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
a2b2dedf-f76c-5954-8618-f2d50e9565dd,a485ca16-e7af-5fc9-a661-2481b3a87b29,1080,worked_example,"[""R011-B012""]",ch_probability/TeX/ch_probability.tex,2149,2162,0f8c329adb67a89321b2c7052a8b70aa2777af767518e73baf2b8a9a93b1b8cb,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
a303d853-efe3-507d-afe8-c73d2b08a4d7,06b28e64-c231-50b0-b1f6-648ba4ba5102,2030,guided_exercise,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,247,262,181276a877136e826372c0136b7308f10415c3c0eb90ac017f498109df7a1779,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
a32f1fda-d931-5107-8078-3c5e0521edfa,7fd8dc8e-619e-5d32-a046-da020e549122,1,companion_gap,"[""O001"",""eoce_1_24"",""R011-B003""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
a36ab1c7-bd48-56b4-9fad-0b6b45f6639a,bac586bc-5065-5e98-a3ae-8376ff0851ac,3015,exercise,"[""R011-B015"",""4.15"",""bernoulli_mean_derivation""]",ch_distributions/TeX/geometric_distribution.tex,69,79,018d1b06637405dc769cb8a27512525bc940e2321d6599d6b0f7b1ed865b8f82,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
a36d034f-f5c1-5f04-89ac-c4f4a6cd046d,aa6de920-293e-53d9-bae5-bdb90e35f8f4,6,subsection,"[""robust-statistics"",""R011-B005""]",ch_summarizing_data/TeX/ch_summarizing_data.tex,986,1094,06eef4ad37dc6dae9a07db1d0179bd6cddf275c82e7ccc248896a1ff99c0fc62,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
a485ca16-e7af-5fc9-a661-2481b3a87b29,4d7e1beb-821d-5a81-b350-46eb6bf05f55,4,section,"[""R011-B012""]",ch_probability/TeX/ch_probability.tex,1713,2197,eaf09daf3d0e101261615bbae0fc897171173373d119435a2317514c98136283,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
a4e73da4-905d-55ee-8d61-b70d34d02530,a36ab1c7-bd48-56b4-9fad-0b6b45f6639a,1,solution,"[""R011-B015"",""4.15""]",extraTeX/eoceSolutions/eoceSolutions.tex,701,705,81cbb8d1e57fc2344ffeec5480b6735342fa51caea6d1cf0fe74a5b5dbcf68e3,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
a4fa26d3-f74e-5ad7-8fd2-444728913b98,4c8457ff-0769-59f0-9a0d-040a50fb107c,1010,worked_example,"[""R011-B013""]",ch_probability/TeX/ch_probability.tex,2209,2222,a9766c5dd3a3847d71b5f9a526f8c64eeb3c40c25b8b7fc2bf74dcccaf3337e4,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b410ecf6-7942-5337-9e18-e09c9e84783d""]"
a5d1f326-634c-5bcf-b4b2-9c9dea130284,697eee11-37f2-5f2e-8492-16a070ccd069,11,exercise,"[""R011-B009"",""edu_attain_couples""]",ch_probability/TeX/defining_probability.tex,173,208,9c13bd7895a24169107f74cb269bc35334b0bf167f2befbc053c78c89869de73,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
a72d52ee-0344-56a3-9746-98c4db684cf0,193a93a2-5f42-56b5-a579-7a4c8b028e6d,18,exercise,"[""R011-B010"",""assortative_mating""]",ch_probability/TeX/conditional_probability.tex,143,175,2c9f0607f0e06b0be73d95e495324206de2aae6df8807e120bcf74e3eef3c7df,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
a74608ed-09bd-5bc9-b1a8-0118b4dbe4d2,9cf167d5-4320-5a32-b56f-605c6e7ff489,12,exercise,"[""unvotes"",""eoce_1_12""]",ch_intro_to_data/TeX/data_basics.tex,224,240,1dc9eb85cc452c8918a7d938dff6af1696371be2e3f237fdea3e95f5724c9e1c,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
a766f9cd-f941-5953-b2d9-9d5f0b9a8764,4d7e1beb-821d-5a81-b350-46eb6bf05f55,3,section,"[""R011-B011"",""smallPop""]",ch_probability/TeX/ch_probability.tex,1615,1712,95bef1328565aa35c6f545d284e7fedeb59e4b40aa08a4a427b813c249e8d83a,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b8ee2bc6-8b07-51f4-8124-2fd462cd606b""]"
a7a20e5a-5ba0-5d46-b569-4d063734581e,40c6efec-8d75-5c57-a51b-ee316ebc5f0c,1,solution,"[""R011-B009"",""3.5""]",extraTeX/eoceSolutions/eoceSolutions.tex,436,440,93eb5e31f3f86faee3947c393ece8f7070419af61fc8bba4edceecc50ada7474,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
a7dbebca-d475-5f78-aa32-5a701b11f749,3c9da11f-a0b1-5882-b2c8-6bec9138c872,1,solution,"[""R011-B012""]",extraTeX/eoceSolutions/eoceSolutions.tex,555,559,4b832ea13f7b39e00c39ba23a5b3c9f32b781d6018cf049ee47577bfb5e04658,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
a85116d3-aa90-5866-a80f-22f5b408397e,df8c32ef-fdf2-53a0-82d9-6ff7b9bfbb39,1,companion_gap,"[""O001"",""R011-O001-B006-E24"",""eoce_2_24"",""R011-B006""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
a8c0aef5-98c8-5736-9a1e-e73de2cec4cc,697eee11-37f2-5f2e-8492-16a070ccd069,6,exercise,"[""R011-B009"",""dice_rolls""]",ch_probability/TeX/defining_probability.tex,88,99,053acd88d1495a77967356c6bbe7033c3a5b07e240eb1f4635ec36711981c0a1,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
a967ccbc-648b-5a29-a41a-119f9073a205,5d1c54cb-75dd-5f1d-94d9-0795134806dd,1,companion_gap,"[""O001"",""eoce_1_16"",""R011-B003""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
a991fcc9-4ddb-5571-b90e-1d75e86eaca5,06b28e64-c231-50b0-b1f6-648ba4ba5102,300,subsection,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,311,394,39f13cfec6041a1f4b0759a81217aece5e02499933ac4fe99b9d4e059b64ce9b,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
aa0c130d-cb84-5a06-b650-6dc25cefd73c,e6eef250-171b-5467-b369-df0a8ef36623,1,solution,"[""% 25"",""eoce_sol_1_25"",""R011-B003""]",extraTeX/eoceSolutions/eoceSolutions.tex,123,134,c799f55c424658e8fd91e42963be2e5f13b776cbf60296c918baa34e5bb15ec0,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
aa6de920-293e-53d9-bae5-bdb90e35f8f4,4855a03b-af6e-56cc-ad3b-7d0f5e26745e,2,section,"[""numericalData"",""R011-B005""]",ch_summarizing_data/TeX/ch_summarizing_data.tex,26,1322,593d0a94bf1e1b035a50db8384e5822c418c8bead83d489c201de0221d4c5184,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
aaaf998a-0136-55b4-a71e-e50907922fb3,8953f299-909a-5500-9c5f-46b560e50081,8,guided_exercise,"[""nexercise-2.1-08"",""R011-B005""]",ch_summarizing_data/TeX/ch_summarizing_data.tex,765,774,431764459fdfb673bdc99333fe8aefd9205d7002e26db4c2b11d37cdb75c9f7e,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
ab27db6b-571d-5b55-908f-97ce3cec29d0,a485ca16-e7af-5fc9-a661-2481b3a87b29,3036,exercise,"[""R011-B012""]",ch_probability/TeX/random_variables.tex,98,114,00707d5aec2337f9c5a5225cc2d2296e73c6a42553bd137a1322c7af7a6d0f04,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
ac4ef134-e728-567a-9bc4-2a1255aa7b0a,9cf167d5-4320-5a32-b56f-605c6e7ff489,3,exercise,"[""study_components_airpoll"",""eoce_1_3""]",ch_intro_to_data/TeX/data_basics.tex,5,24,edf4a1cd118d046e1e836dc5416e4c3dbda82292816782f693d0f2f899f2af34,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
acd31088-8346-57e3-a6dc-562675641aa4,dafcfd7a-1717-518c-82c1-58934e4d2c61,1,solution,"[""R011-B015""]",ch_distributions/TeX/ch_distributions.tex,1175,1177,b9d6f02587c1ac783142af700c0768d0884ae4d1fc6323e6ea6c7b21ca0197ab,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
ad088d84-2be6-5f62-9470-ee5552968ec1,748801d5-dff8-5970-9094-9b6e46cc74b3,15,guided_exercise,"[""R011-B010"",""ch03-sec3.2-15""]",ch_probability/TeX/ch_probability.tex,1593,1597,176a96569222459dbd0367dadc11fafaea963a7aa74044f4a604eecab5d7348c,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
ad5e9a37-7767-5450-9dab-f54b570978e8,15e82d16-af8c-5c5f-900d-1e15be6b7e41,1,solution,"[""% 21"",""eoce_sol_2_21"",""R011-B006""]",extraTeX/eoceSolutions/eoceSolutions.tex,325,329,1b0e5aac42b56c4c0bfcf0e88e8d8fcd622b8526787a1ec500217018c7609ecd,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
ae99b71c-708a-5037-863c-1a64f98f58e1,bac586bc-5065-5e98-a3ae-8376ff0851ac,3012,exercise,"[""R011-B015"",""4.12"",""with_without_replacement""]",ch_distributions/TeX/geometric_distribution.tex,13,29,ad8b9e6211213dcb03bb31c9bd55eb8021e0ffe72f9199d06ddb690d29661e58,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
aea2b278-db6e-56f4-8ada-b95a599ebaab,a485ca16-e7af-5fc9-a661-2481b3a87b29,1020,worked_example,"[""R011-B012""]",ch_probability/TeX/ch_probability.tex,1739,1751,6abf2f4d2ddb585419533e54df200940b242bdebf2e51ce289aa11726cd927ee,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
af685fb6-e44f-55f1-9419-ddd28f320c68,a485ca16-e7af-5fc9-a661-2481b3a87b29,2060,guided_exercise,"[""R011-B012""]",ch_probability/TeX/ch_probability.tex,2025,2032,50ad4cea9138009e5f6da5d6373ae62d3ac18d50263db2c7cee0cb88741beb6c,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
afc254fe-21db-54bf-a207-6cf4ea8f34ce,69e6130f-70e9-5ba1-9f52-baaf7a2ac41e,1,companion_gap,"[""O001"",""eoce_1_36"",""R011-B004R""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
affe87a9-0bfc-5ab3-9232-48b74cfd45dc,2d3cd49b-30ef-561c-9ce2-bcdeff78b4ac,1,solution,"[""% 5"",""eoce_sol_1_5""]",extraTeX/eoceSolutions/eoceSolutions.tex,34,41,1650280608781546273d0bdc5bd8d4064995857d2ea8fd67849a1fd740a1797b,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
b07242e1-14c2-5194-89dd-4c4f5d3fa1f0,6a382e37-fe07-52b9-8dd9-e399f6b64cec,1,companion_gap,"[""R011-B011"",""3.28""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
b0d7f458-b539-52ad-a42e-1912088255a8,06b28e64-c231-50b0-b1f6-648ba4ba5102,100,subsection,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,62,136,abb6ff7aab4b2d36f924ae48007533c1bd58a13531d999d2b4b27d481eb5ce45,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
b1193e47-cb89-5836-85ff-5fa2be7997ce,c9faaa37-1ac5-54ae-b62f-1556d2b63374,4,exercise,"[""migraine_and_acupuncture_intro"",""eoce_1_1""]",ch_intro_to_data/TeX/case_study_using_stents_to_prevent_strokes.tex,5,58,9e30e7c4d6bddeb924c8e836733cf9b8c06e54b37031cbacd4db8d2205cc7cce,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5e3e3e1d-d971-53de-98b9-f47c833ea058""]"
b17f7da3-04b4-582c-bf17-72ea6f55ce3c,c03720ee-be18-50bc-a512-6f4b2de1081c,1,companion_gap,"[""R011-B009"",""3.4""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
b23f3ca2-973a-561f-8d7b-0808ca9315e8,4a0f5bef-95db-5c6c-ae94-097778cff15d,6,subsection,"[""comparingAcrossGroups"",""sec2.2-subsection-6"",""R011-B006""]",ch_summarizing_data/TeX/ch_summarizing_data.tex,2003,2165,512be9df159a8864597dd0cf8de938db40ad8473a0e70b9570a43af01438abc5,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
b32b728a-df0c-5bc6-b9fb-bf13fcaa79c9,fc0c0c57-060f-5b6e-a442-f74566a01ce8,1,companion_gap,"[""R011-B011"",""3.26""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
