exercise_id,source_local_ids,answer_availability,answer_id,o001_gap_id,source_path,translation_state,rights_component_ids
4509dff9-7dd1-5735-8e6f-415a5448cfe1,"[""R011-B013""]",inline_public_feedback,9317c395-4af4-5e47-84f0-bc77d1088be9,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b410ecf6-7942-5337-9e18-e09c9e84783d""]"
455bdfac-8aa6-57f7-b7dc-c0ba0c13c900,"[""R011-B016"",""guided-exercise-06""]",inline_public,aa7d5f1c-4948-5c6f-a258-2da78fe69adb,,ch_distributions/TeX/ch_distributions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""d79c0e4f-9e37-5e77-9080-34fed0852af2""]"
464d9b37-0ad1-53d0-b540-74effa8239f3,"[""nexercise-2.1-02"",""R011-B005""]",public_inline,,,ch_summarizing_data/TeX/ch_summarizing_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
464e9807-e94f-510e-8157-c2c60c345df9,"[""estimate_mean_median_simple"",""eoce_2_12"",""R011-B005""]",none_public_upstream,,6136c364-c7dd-5c31-acbc-fb1316ed3e6a,ch_summarizing_data/TeX/examining_numerical_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
470c3927-0fbc-5034-9d45-fbf0ba065727,"[""R011-B010"",""tree_exit_poll""]",,,e4ec9d68-2046-5d31-a3f4-779873497a5e,ch_probability/TeX/conditional_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
472bec5c-8b39-5aaa-846f-e89ddd224353,"[""nexercise-2.2-03"",""R011-B006""]",public_inline,,,ch_summarizing_data/TeX/ch_summarizing_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
47687132-fc76-5fdf-b8dd-3eb2def70a0b,"[""days_off_mining"",""eoce_2_7"",""R011-B005""]",public_appendix,b33e6b3e-efb7-5a06-b86c-3b1e42abd6e0,,ch_summarizing_data/TeX/examining_numerical_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
48d76130-cdf3-5c50-aecb-e80b5c96ded3,"[""light_exam_performance"",""eoce_1_29"",""R011-B004""]",public_appendix,cc807b75-61bb-5246-adef-100e98d605fe,,ch_intro_to_data/TeX/experiments.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
48df496b-fc5a-582c-9e16-216936988dee,"[""R011-B010"",""ch03-sec3.2-07""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
49ca843c-e79c-5858-96ba-34396dd18ae6,"[""internet_life_expectancy"",""eoce_1_21"",""R011-B003""]",public_appendix,6e9dc374-9378-5c52-b2ae-88d498bcec17,,ch_intro_to_data/TeX/sampling_principles_and_strategies.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""0f82ea30-16ac-53ad-afe5-d62667bc819b"",""328e0168-0cda-50d4-bfc4-3f3e8d555983""]"
4a3973ff-5ada-5171-b55f-5dd0783c3cde,"[""nexercise-2.2-04"",""R011-B006""]",public_inline,,,ch_summarizing_data/TeX/ch_summarizing_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
4aca5d0c-6529-52ee-9f7d-e794fe6d7613,"[""R011-B011"",""followUpToRaffleOf30TicketsWWOReplacement""]",inline_public_feedback,fa211d70-60ff-56ba-aee4-b00a48d83ddf,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b8ee2bc6-8b07-51f4-8124-2fd462cd606b""]"
4b64c142-d1d5-5530-a55f-a19d2a0ec1cb,"[""R011-B021"",""5.19"",""cyberbullying_prop_ci_ht""]",upstream_public_answer,ac07c5e5-0d69-5da3-abc4-369c11d9f355,,ch_foundations_for_inf/TeX/hypothesis_testing.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""8205e88d-07dd-57ab-ae9a-c7e5f3bbf027""]"
4b6d3a80-1d24-55b9-84dd-6d4068279d00,"[""mix_and_match"",""eoce_2_10"",""R011-B005""]",none_public_upstream,,fc4a0a73-5451-507f-b8b8-f298e2b3445b,ch_summarizing_data/TeX/examining_numerical_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
4c0edf10-83ae-5f81-9b5c-cdd22190cf82,"[""R011-B009"",""school_absences""]",none_public_upstream,,2c310e10-609f-5bf6-ba9f-47d9610d8dff,ch_probability/TeX/defining_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
4e433fc3-72d5-5511-b8fa-f671182f898f,"[""R011-B012""]",inline_public_feedback,f737466c-6fe9-55d9-b2b4-09ec9a1f5afe,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
4e96e165-9be2-579d-841a-de9bed2617b4,"[""R011-B021"",""5.16"",""identify_hypotheses_prop_and_mean_2""]",no_public_answer_o001_gap,,3aa8dd30-31d2-5013-bde8-e99ec0d3aa77,ch_foundations_for_inf/TeX/hypothesis_testing.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""8205e88d-07dd-57ab-ae9a-c7e5f3bbf027""]"
4ea6818e-d117-54fc-82d2-a1c20a3530fe,"[""R011-B014""]",public_appendix,d928dbf2-fc69-531e-8b15-3bc89d446671,,ch_distributions/TeX/normal_distribution.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
4ed9ee7c-54bf-582b-afb9-ca61f17cab9b,"[""R011-B020"",""5.7"",""chronic_illness_intro""]",upstream_public_answer,20534028-bf75-5f73-b8fd-26400b3665d6,,ch_foundations_for_inf/TeX/confidence_intervals.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""0af7d341-14fc-5fd0-a88a-6d753a22639e""]"
4fa0fd7b-9cac-53c7-a0f1-1fdbeaa2b52d,"[""R011-B012""]",none_public_upstream,,a0df2baf-c5c0-589c-89fa-7fd1639f0ba8,ch_probability/TeX/random_variables.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
5172495b-cd2b-5f34-b695-29ce4bc07662,"[""space_launches"",""eoce_1_44"",""R011-B004R""]",none_public_upstream,,8d5e5ab9-c31c-537f-ba4a-0f8a898e573f,ch_intro_to_data/TeX/review_exercises.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
51f451c9-2225-5065-98f3-cd1cc5d4a119,"[""R011-B016"",""4.26"",""male_children""]",restricted_not_accessed,,798c9e9a-f8bf-5fb6-b0df-abbf7835da88,ch_distributions/TeX/binomial_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""d79c0e4f-9e37-5e77-9080-34fed0852af2""]"
539c9f92-ebb5-583a-bbe7-033054cf48e2,"[""nexercise-2.1-03"",""R011-B005""]",public_inline,,,ch_summarizing_data/TeX/ch_summarizing_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
5418b4f9-77ac-546a-b7e2-5bc1c3fb75ca,"[""reading_paper"",""eoce_1_28"",""R011-B003""]",none_public_upstream,,86182b92-ee8a-559c-968c-7d194c50e9c9,ch_intro_to_data/TeX/sampling_principles_and_strategies.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""33ab015a-b878-52bd-af46-2f824ee486c4""]"
548541ff-ef11-5c5c-839d-375d4724e8c9,"[""R011-B019"",""5.1"",""identify_parameter_1""]",upstream_public_answer,84d15a12-586a-5000-b0c8-394304dcd573,,ch_foundations_for_inf/TeX/variability_in_estimates.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""2339d6ba-af30-5b38-86fe-8300dda0b66b""]"
54ab5e7d-5810-58e1-b6c1-e8b43217aece,"[""R011-B010"",""ch03-sec3.2-02""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
58a46bf1-0ddc-500b-908e-b1ca06bb63d2,"[""scope_airpoll"",""eoce_1_13"",""R011-B003""]",public_appendix,49928af2-5b48-5390-8a64-218e71c10a1a,,ch_intro_to_data/TeX/sampling_principles_and_strategies.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
59be9434-bd25-56d6-a333-e201b801b459,"[""R011-B014""]",inline_public_feedback,70f34cf6-8094-557c-aa8c-9c95a3542dbe,,ch_distributions/TeX/ch_distributions.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
5b15175a-870f-5744-adb8-1dcc45901a71,"[""R011-B016"",""guided-exercise-04""]",inline_public,a5a48448-689d-5bbd-87e5-32da385fa42c,,ch_distributions/TeX/ch_distributions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""d79c0e4f-9e37-5e77-9080-34fed0852af2""]"
5bfb5b40-d95a-5f3f-a0fb-f65bf49e01a7,"[""R011-B010"",""ch03-sec3.2-13""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
5d1c54cb-75dd-5f1d-94d9-0795134806dd,"[""scope_stealers"",""eoce_1_16"",""R011-B003""]",none_public_upstream,,a967ccbc-648b-5a29-a41a-119f9073a205,ch_intro_to_data/TeX/sampling_principles_and_strategies.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
5e79109c-05de-5995-8080-138aa82c199d,"[""nexercise-2.1-13"",""R011-B005""]",public_inline,,,ch_summarizing_data/TeX/ch_summarizing_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
6240cbdc-102b-5a9c-a0f6-fe55a7e9aa6e,"[""R011-B018"",""4.31"",""coffee_shop_customers""]",public_appendix,f99edd5f-6026-5838-ba73-8d1c360754ca,,ch_distributions/TeX/poisson_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5c6f7ab4-aec9-55ec-9259-e81faf2ff939""]"
6242cdaa-0f32-5a58-a516-50bb0ef212b1,"[""R011-B023"",""6.30"",""apple_doctor_HT_concept""]",no_public_answer_o001_gap,,72b21515-5d52-5bd7-9a2e-ecd67a9baab7,ch_inference_for_props/TeX/difference_of_two_proportions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""a6e32195-1507-50f4-a3a0-88884cb47648""]"
629fb7c3-6d1a-5ba3-beac-8c54c1ef802a,"[""R011-B014""]",inline_public_feedback,c9675607-6a6b-56c9-9de1-6acc78b8b946,,ch_distributions/TeX/ch_distributions.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
637ef199-c248-5656-98db-90f81aaf11cc,"[""R011-B010"",""ch03-sec3.2-11""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
64168f66-cd8a-5a1b-a859-284c1a945475,"[""R011-B010"",""burger_preferences""]",,ef25e2c4-b83a-58be-bfaa-8fe6b5fa5d63,,ch_probability/TeX/conditional_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
64294143-10b6-55bd-b6d1-765ffecaf3f0,"[""R011-B019"",""5.4"",""us_emergency_expense_prop""]",no_public_answer_o001_gap,,fbf7361b-d6a0-5cd6-8499-08fe1c54615f,ch_foundations_for_inf/TeX/variability_in_estimates.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""2339d6ba-af30-5b38-86fe-8300dda0b66b""]"
64f44ebe-ba42-5019-b5eb-5340940dc948,"[""sinusitis_and_antibiotics_exp_resp"",""eoce_1_8""]",none_public_upstream,,1251bfe3-cb6e-57b6-98c3-da735d351a8e,ch_intro_to_data/TeX/data_basics.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
65551ca9-43d7-5ff5-957c-31dfc67eb47a,"[""dist_shape_housing_alcohol_salary"",""eoce_2_16"",""R011-B005""]",none_public_upstream,,938ff02b-f218-5723-8aaa-2fc3711a7157,ch_summarizing_data/TeX/examining_numerical_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
65f635a0-3fc6-597e-a8d0-7ce7ca4e7542,"[""R011-B022"",""6.4"",""young_americans_CLT_2""]",no_public_answer_o001_gap,,76784f3e-fd45-5d29-a9c0-6e419c64079b,ch_inference_for_props/TeX/inference_for_a_single_proportion.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""42e21f32-ce64-55c7-b9f8-04eaad367833""]"
662ada1b-d83f-5db6-bffc-6ef98ab85458,"[""stressed_out_observational"",""eoce_1_22"",""R011-B003""]",none_public_upstream,,f1ae8a68-e6a0-5f5b-8620-ce8249bea3d8,ch_intro_to_data/TeX/sampling_principles_and_strategies.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
66ad4593-df37-5b7b-bd2c-14b7767ee4f6,"[""R011-B012""]",public_appendix,24b82592-6802-5f86-86a9-f633491e350a,,ch_probability/TeX/random_variables.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
68bfba60-9cd5-54a0-94f7-11662305a6a3,"[""R011-B010"",""tree_thrombosis""]",,,57c61a2c-45fe-56ee-b26e-78b4607cf27f,ch_probability/TeX/conditional_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
69e6130f-70e9-5ba1-9f52-baaf7a2ac41e,"[""stressed_out_experiment"",""eoce_1_36"",""R011-B004R""]",none_public_upstream,,afc254fe-21db-54bf-a207-6cf4ea8f34ce,ch_intro_to_data/TeX/review_exercises.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
69f5c732-6e45-5282-ae95-2e58aa3e13e8,"[""R011-B023"",""6.17"",""social_experiment_conditions""]",upstream_public_answer,28d9fd77-1f60-563f-8748-b4c6d411e7d7,,ch_inference_for_props/TeX/difference_of_two_proportions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""a6e32195-1507-50f4-a3a0-88884cb47648""]"
6a382e37-fe07-52b9-8dd9-e399f6b64cec,"[""R011-B011"",""3.28"",""birthday_problem""]",none_public_upstream,,b07242e1-14c2-5194-89dd-4c4f5d3fa1f0,ch_probability/TeX/sampling_from_a_small_population.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b8ee2bc6-8b07-51f4-8124-2fd462cd606b""]"
6a4104b8-6358-5cac-bb8f-44a62a948843,"[""US Airports"",""eoce_1_11""]",public_appendix,3024a3df-ad69-5255-943d-d2911908a101,,ch_intro_to_data/TeX/data_basics.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
6a97129a-886b-5c53-bcbb-de071986d1e8,"[""nexercise-2.2-02"",""R011-B006""]",public_inline,,,ch_summarizing_data/TeX/ch_summarizing_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
6bfdc5ac-bdd2-54b6-a33f-12868b604825,"[""R011-B021"",""5.21"",""minimum_wage_prop_1""]",upstream_public_answer,e5540218-dc9d-570f-804d-aacf55d6b99b,,ch_foundations_for_inf/TeX/hypothesis_testing.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""8205e88d-07dd-57ab-ae9a-c7e5f3bbf027""]"
6cdc5305-7872-5fcc-b9b1-267950977dbe,"[""smoking_habits_UK_datamatrix"",""eoce_1_10""]",none_public_upstream,,23cf850c-f093-503a-9a95-3d9bcd433b7c,ch_intro_to_data/TeX/data_basics.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
6cf76de5-ad58-56a0-8ae3-941bf2616c52,"[""R011-B010"",""ch03-sec3.2-05""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
6fd54b2a-6a51-5f71-8a7b-fd2a10a6ab5d,"[""city_council_survey"",""eoce_1_38"",""R011-B004R""]",none_public_upstream,,b9df52a0-1b52-513c-af1d-ce03b66d9dd1,ch_intro_to_data/TeX/review_exercises.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
70513049-5725-57fb-a5c9-ffede960b3bf,"[""R011-B015"",""4.13"",""eye_color_geometric""]",public_appendix,e55434e8-058a-5e60-919a-a1335c091256,,ch_distributions/TeX/geometric_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
708fb94d-36a9-54fc-a0a4-13ae6a5bb4cf,"[""R011-B009"",""ch03-sec3.1-11""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
712ad509-94bf-5176-808c-99930068799b,"[""R011-B009"",""ch03-sec3.1-03""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
73520ca6-33b3-53b3-9713-2ad77ac46942,"[""college_sleeping"",""eoce_2_6"",""R011-B005""]",none_public_upstream,,db989fe3-bfe4-5edd-b70a-3b3531baf3de,ch_summarizing_data/TeX/examining_numerical_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
73da116e-6d01-56d0-b143-2ec2806b49a2,"[""income_coffee_shop"",""eoce_2_17"",""R011-B005""]",public_appendix,ea975387-3208-52a7-bab8-012230362971,,ch_summarizing_data/TeX/examining_numerical_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
753a9ad8-efd9-5d25-994f-58afc08a289e,"[""R011-B021"",""5.20"",""er_wait_ci_ht_prop_ok""]",no_public_answer_o001_gap,,298a102f-74b9-57ac-bda8-bb93742d3f9c,ch_foundations_for_inf/TeX/hypothesis_testing.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""8205e88d-07dd-57ab-ae9a-c7e5f3bbf027""]"
75bf42e8-7e18-5f6a-9e73-838f25cb78d6,"[""R011-B020"",""5.9"",""chronic_illness_tf""]",upstream_public_answer,f21fbe49-90fc-5353-bd01-d6b049e9f0b0,,ch_foundations_for_inf/TeX/confidence_intervals.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""0af7d341-14fc-5fd0-a88a-6d753a22639e""]"
76494447-2b5b-55a0-acf9-028b903fa8cb,"[""course_satisfaction_sections"",""eoce_1_19"",""R011-B003""]",public_appendix,8f0807ed-49cf-58cd-829e-096e53f1df1c,,ch_intro_to_data/TeX/sampling_principles_and_strategies.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
7addf1c9-9003-5d87-b901-6211727146b0,"[""nexercise-2.1-10"",""R011-B005""]",public_inline,,,ch_summarizing_data/TeX/ch_summarizing_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
7ae19261-f4cb-59d4-8a9d-9b102f65bc1c,"[""R011-B020"",""5.12"",""mental_health""]",no_public_answer_o001_gap,,6f598606-94ee-5cb3-bad5-90132d379848,ch_foundations_for_inf/TeX/confidence_intervals.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""0af7d341-14fc-5fd0-a88a-6d753a22639e""]"
7cb7707e-3d93-56dc-8117-c4d5dfbc9e3c,"[""R011-B014""]",inline_public_feedback,7178d9fa-ae2b-54d9-859b-d089f4eb1e31,,ch_distributions/TeX/ch_distributions.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
7d606a5f-8ba7-518f-8651-397ed719dd34,"[""R011-B012""]",inline_public_feedback,b3e99a20-b89a-57f1-bde3-b30db27daa44,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
7ede0e9f-047f-5ea5-acdf-149e26f70e15,"[""R011-B009"",""guessing_on_exam""]",none_public_upstream,,515efb79-a528-5356-a661-9d8e8ce9caad,ch_probability/TeX/defining_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
7f58e57a-0155-5ff2-b66a-00cb3f12d3f7,"[""R011-B014""]",inline_public_feedback,61986d2d-c58a-50dc-9ff1-bb4acb330395,,ch_distributions/TeX/ch_distributions.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
7f6efe22-ac57-53a1-bb09-e6e9d1e12742,"[""R011-B023"",""6.29"",""hiv_africa_HT""]",upstream_public_answer,9fab543d-9c7d-53c2-b046-4a9e22bf5648,,ch_inference_for_props/TeX/difference_of_two_proportions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""a6e32195-1507-50f4-a3a0-88884cb47648""]"
7fb6fb37-23be-57f3-af92-f7f18dbb1210,"[""oscar_winners"",""eoce_2_31"",""R011-B008""]",public_appendix,1e6a7873-9995-5e0c-ac60-7ce19d16b804,,ch_summarizing_data/TeX/review_exercises.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
7fd8dc8e-619e-5d32-a046-da020e549122,"[""random_digit_dialing"",""eoce_1_24"",""R011-B003""]",none_public_upstream,,a32f1fda-d931-5107-8078-3c5e0521edfa,ch_intro_to_data/TeX/sampling_principles_and_strategies.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
800f9dd1-220d-5885-9921-06e4d5b61e31,"[""R011-B009"",""ch03-sec3.1-12""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
815b7409-9f56-55aa-961e-00747573787c,"[""R011-B016"",""4.23"",""eye_color_binomial""]",public_appendix,408d124e-246c-516b-bf70-07b286a1a9c0,,ch_distributions/TeX/binomial_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""d79c0e4f-9e37-5e77-9080-34fed0852af2""]"
819ab7d0-979c-5d4f-a76f-136d41ec6534,"[""R011-B016"",""4.20"",""chicken_pox_normal_approx""]",restricted_not_accessed,,0e509663-5b62-5a76-9681-20530b5c481f,ch_distributions/TeX/binomial_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""d79c0e4f-9e37-5e77-9080-34fed0852af2""]"
8440384d-75f1-5b2d-bef0-b4deae5a72aa,"[""R011-B021"",""5.22"",""univ_students_enough_sleep""]",no_public_answer_o001_gap,,c57533e1-d3ac-509f-80f5-c41cbe5f68c4,ch_foundations_for_inf/TeX/hypothesis_testing.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""8205e88d-07dd-57ab-ae9a-c7e5f3bbf027""]"
84c758c7-8306-5408-860d-3f73b46906dd,"[""R011-B017"",""guided-exercise-05""]",inline_public,781408f6-5e1c-57f5-ac70-34806b6d7b5a,,ch_distributions/TeX/ch_distributions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""69574f5b-e113-5529-9d72-6ebfd1501a86""]"
85124b7a-8d55-5597-8711-5649f8f185e2,"[""nexercise-2.1-09"",""R011-B005""]",public_inline,,,ch_summarizing_data/TeX/ch_summarizing_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
856505fb-f578-53f6-84b5-73d5c790a909,"[""R011-B023"",""6.27"",""sleep_deprived_driver_HT""]",upstream_public_answer,d9efb99c-8c75-58b6-be7f-d14996d9f5b0,,ch_inference_for_props/TeX/difference_of_two_proportions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""a6e32195-1507-50f4-a3a0-88884cb47648""]"
85bd3c0a-1ace-50da-a8bb-ad2cdfc09ce0,"[""R011-B020"",""5.14"",""store_coupon_prop""]",no_public_answer_o001_gap,,b93473c6-05cb-5e3f-ac39-5300f6b8d0bf,ch_foundations_for_inf/TeX/confidence_intervals.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""0af7d341-14fc-5fd0-a88a-6d753a22639e""]"
86a3e7b7-abec-5677-b5cf-7e7dbdb08ae4,"[""R011-B011""]",inline_public_feedback,0490a7f0-3ec2-599c-9bb2-efb58d5eb4ae,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b8ee2bc6-8b07-51f4-8124-2fd462cd606b""]"
86e62e31-0bad-56b8-89e6-94f25f6bff23,"[""R011-B010"",""ch03-sec3.2-03""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
8868dde0-1b24-50b5-b2db-6a015a22952c,"[""R011-B019"",""5.3"",""comp_chips_quality_ctrl_prop""]",upstream_public_answer,89e537f6-8c20-53ee-88ad-d52ceedd753c,,ch_foundations_for_inf/TeX/variability_in_estimates.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""2339d6ba-af30-5b38-86fe-8300dda0b66b""]"
8a23e856-49af-570b-8460-82f99ced2ef0,"[""air_quality_durham"",""eoce_2_11"",""R011-B005""]",public_appendix,0c5a6a38-7e7c-5ca9-91cb-d65cbe872021,,ch_summarizing_data/TeX/examining_numerical_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
8b9932bf-3164-5e36-a64a-304ae1894c90,"[""randomization_heart_transplants"",""eoce_2_26"",""R011-B007""]",none_public_upstream,,e5b443a8-bb27-5980-8512-cc432aaaf1b5,ch_summarizing_data/TeX/case_study_malaria_vaccine.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
8c0909cc-fb44-5dd7-bdee-c67de8dd6300,"[""R011-B023"",""6.24"",""sleep_OR_CA_HT""]",no_public_answer_o001_gap,,1dbbbfb6-c449-5320-be78-32252149f385,ch_inference_for_props/TeX/difference_of_two_proportions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""a6e32195-1507-50f4-a3a0-88884cb47648""]"
8c1f82f6-34a3-53be-9da6-0fa74df91111,"[""county_hispanic_pop"",""eoce_2_20"",""R011-B005""]",none_public_upstream,,ea924b71-03f1-5fa6-9066-1d0a27bb3180,ch_summarizing_data/TeX/examining_numerical_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
